,Komentar,Label,TOKENIZATION,STOP_REMOVAL,STEMMER,Komentar_Final
71,merinding aku dgr sek perbolehkan aku punya ank gadis semoga jauhkan dari perbuatan gg keji dn seboga hati nya gg putih jga sama allah misalnya ank perkosa sama pacar sampe hamil apa tdk merasa malu tentu saja malu kalo mau bertagung jawap kalo sdh cicipi tau rasa mau lagi eak nya jadi pacar bendigan aku putusin,netral,"['merinding', 'aku', 'dgr', 'sek', 'perbolehkan', 'aku', 'punya', 'ank', 'gadis', 'semoga', 'jauhkan', 'dari', 'perbuatan', 'gg', 'keji', 'dn', 'seboga', 'hati', 'nya', 'gg', 'putih', 'jga', 'sama', 'allah', 'misalnya', 'ank', 'perkosa', 'sama', 'pacar', 'sampe', 'hamil', 'aoa', 'tdk', 'merasa', 'malu', 'tentu', 'saja', 'malu', 'kalo', 'mau', 'bertagung', 'jawap', 'kalo', 'sdh', 'cicipi', 'tau', 'rasa', 'mau', 'gy', 'eak', 'nya', 'jadi', 'pacar', 'bendigan', 'aku', 'putusin']","['merinding', 'dgr', 'sek', 'perbolehkan', 'ank', 'gadis', 'semoga', 'jauhkan', 'perbuatan', 'gg', 'keji', 'dn', 'seboga', 'hati', 'gg', 'putih', 'jga', 'allah', 'ank', 'perkosa', 'pacar', 'sampe', 'hamil', 'aoa', 'tdk', 'malu', 'malu', 'bertagung', 'jawap', 'cicipi', 'eak', 'pacar', 'bendigan', 'putusin']","['merinding', 'dgr', 'sek', 'boleh', 'ank', 'gadis', 'moga', 'jauh', 'buat', 'gg', 'keji', 'dn', 'boga', 'hati', 'gg', 'putih', 'jga', 'allah', 'ank', 'perkosa', 'pacar', 'sampe', 'hamil', 'aoa', 'tdk', 'malu', 'malu', 'bertagung', 'jawap', 'cicip', 'eak', 'pacar', 'bendigan', 'putusin']",merinding dgr sek boleh ank gadis moga jauh buat gg keji dn boga hati gg putih jga allah ank perkosa pacar sampe hamil aoa tdk malu malu bertagung jawap cicip eak pacar bendigan putusin
72,suka sama suka itu sendiri msh bisa dipertanyakan krn ada yg terpaksa utk dianggap suka itu yg sngt dikhawatirkan,negatif,"['suka', 'sama', 'suka', 'itu', 'sendiri', 'msh', 'bsa', 'dipertanyakan', 'krn', 'ada', 'yg', 'terpaksa', 'utk', 'dianggap', 'suka', 'itu', 'yg', 'sngt', 'dikhawatirkan']","['suka', 'suka', 'msh', 'bsa', 'terpaksa', 'dianggap', 'suka', 'sngt', 'dikhawatirkan']","['suka', 'suka', 'msh', 'bsa', 'paksa', 'anggap', 'suka', 'sngt', 'khawatir']",suka suka msh bsa paksa anggap suka sngt khawatir
73,mungkin ini maksud dari rancangan pasal tentang memperkosa istri yang ramai dulu buka zina tapi secara logika ttp aja salah,netral,"['mungkin', 'ini', 'maksud', 'dari', 'rancangan', 'pasal', 'tentang', 'memperkosa', 'isteri', 'yg', 'rame', 'dulu', 'buka', 'zinah', 'tapi', 'secara', 'logika', 'ttp', 'aja', 'salah']","['maksud', 'rancangan', 'pasal', 'memperkosa', 'isteri', 'rame', 'buka', 'zinah', 'logika', 'ttp', 'salah']","['maksud', 'rancang', 'pasal', 'perkosa', 'isteri', 'rame', 'buka', 'zinah', 'logika', 'ttp', 'salah']",maksud rancang pasal perkosa isteri rame buka zinah logika ttp salah
74,intinya klu mui melarang mk permen itu hrus hpus,negatif,"['intinya', 'klu', 'mui', 'melarang', 'mk', 'permen', 'itu', 'hrus', 'hpus']","['intinya', 'klu', 'mui', 'melarang', 'mk', 'permen', 'hrus', 'hpus']","['inti', 'klu', 'mui', 'larang', 'mk', 'permen', 'hrus', 'hpus']",inti klu mui larang mk permen hrus hpus
75,partai kekerasan seksual,netral,"['partai', 'kekerasan', 'seksual']","['partai', 'kekerasan', 'seksual']","['partai', 'keras', 'seksual']",partai keras seksual
76,kalo pks menolak berarti aturan yg dibuat sudah benar lanjutkan,positif,"['kalo', 'pks', 'menolak', 'berarti', 'aturan', 'yg', 'dibuat', 'sdh', 'bnr', 'lanjutkan']","['pks', 'menolak', 'aturan', 'bnr', 'lanjutkan']","['pks', 'tolak', 'atur', 'bnr', 'lanjut']",pks tolak atur bnr lanjut
77,doa kami rakyat indonesia semoga semua yang terlibat dalam aturan setan ini akan mengalami nya sendiri anak atau istri nya selingkuh atau dihamili oleh orang lain atas dasar aturan yang mereka pemerintah legalkan ya allah segera kan pemerintahan jokowi ini berakhir dengan kehinaan aamiin,netral,"[""do'a"", 'kami', 'rakyat', 'indonesia', 'semoga', 'semua', 'yg', 'terlibat', 'dalem', 'aturan', 'setan', 'ini', 'akan', 'mengalami', 'nya', 'sendiri', 'anak', 'atau', 'isteri', 'nya', 'selingkuh', 'atau', 'dihamili', 'oleh', 'org', 'lain', 'atas', 'dasar', 'aturan', 'yg', 'mereka', 'pemerintah', 'legalkan', 'ya', 'allah', 'segera', 'kan', 'pemerintahan', 'jokowi', 'ini', 'berakhir', 'dgn', 'kehinaan', 'aamiin']","[""do'a"", 'rakyat', 'indonesia', 'semoga', 'terlibat', 'dalem', 'aturan', 'setan', 'mengalami', 'anak', 'isteri', 'selingkuh', 'dihamili', 'org', 'dasar', 'aturan', 'pemerintah', 'legalkan', 'allah', 'pemerintahan', 'jokowi', 'kehinaan', 'aamiin']","['do a', 'rakyat', 'indonesia', 'moga', 'libat', 'dalem', 'atur', 'setan', 'alami', 'anak', 'isteri', 'selingkuh', 'hamil', 'org', 'dasar', 'atur', 'perintah', 'legal', 'allah', 'perintah', 'jokowi', 'hina', 'aamiin']",do a rakyat indonesia moga libat dalem atur setan alami anak isteri selingkuh hamil org dasar atur perintah legal allah perintah jokowi hina aamiin
78,selalu main tafsir,netral,"['sllu', 'main', 'tafsir']","['sllu', 'main', 'tafsir']","['sllu', 'main', 'tafsir']",sllu main tafsir
79,wah hancur moralnya kalo zina dilegalkan,negatif,"['wah', 'hancur', 'moralnya', 'kalo', 'zinah', 'dilegalkan']","['hancur', 'moralnya', 'zinah', 'dilegalkan']","['hancur', 'moral', 'zinah', 'legal']",hancur moral zinah legal
80,assalamualaikum semua maaf permendikbudristek no  tahun  sudah dibuat ditandatangani mendikbudristek yg terdapat frasa tanpa persetujuan korban dalam pasal  maaf sebelumnya seandainya mahasiswa yg mencium mahasiswi secara tertutup di kampus tapi mahasiswi tersebut setuju perbuatan mereka ketauan sama lainnya apa perbuatan mereka termasuk pelanggaran ditindak lanjuti menurut permendikbudristek no  tahun  ,netral,"['assalamualaikum', 'semua', 'apologize', 'permendikbudristek', 'no', 'tahun', 'sdh', 'dibuat', 'ditandatangani', 'mendikbudristek', 'yg', 'terdapat', 'frase', 'tanpa', 'persetujuan', 'korban', 'dalem', 'pasal', 'apologize', 'sebelumnya', 'seandainya', 'mahasiswa', 'yg', 'mencium', 'mahasiswi', 'secara', 'tertutup', 'di', 'kampus', 'tapi', 'mahasiswi', 'tsb', 'setuju', 'perbuatan', 'mereka', 'ketauan', 'sama', 'lainnya', 'aoa', 'perbuatan', 'mereka', 'termasuk', 'pelanggaran', 'ditindak', 'lanjuti', 'menurut', 'permendikbudristek', 'no', 'tahun']","['assalamualaikum', 'apologize', 'permendikbudristek', 'no', 'ditandatangani', 'mendikbudristek', 'frase', 'persetujuan', 'korban', 'dalem', 'pasal', 'apologize', 'seandainya', 'mahasiswa', 'mencium', 'mahasiswi', 'tertutup', 'kampus', 'mahasiswi', 'tsb', 'setuju', 'perbuatan', 'ketauan', 'aoa', 'perbuatan', 'pelanggaran', 'ditindak', 'lanjuti', 'permendikbudristek', 'no']","['assalamualaikum', 'apologize', 'permendikbudristek', 'no', 'ditandatangani', 'mendikbudristek', 'frase', 'tuju', 'korban', 'dalem', 'pasal', 'apologize', 'anda', 'mahasiswa', 'cium', 'mahasiswi', 'tutup', 'kampus', 'mahasiswi', 'tsb', 'tuju', 'buat', 'tau', 'aoa', 'buat', 'langgar', 'tindak', 'lanjut', 'permendikbudristek', 'no']",assalamualaikum apologize permendikbudristek no ditandatangani mendikbudristek frase tuju korban dalem pasal apologize anda mahasiswa cium mahasiswi tutup kampus mahasiswi tsb tuju buat tau aoa buat langgar tindak lanjut permendikbudristek no
81,muaantaabb skrng maen di kampus aman bro sis slama lw pade sama nga ngas langsung gaass bwahahaha,negatif,"['muaantaabb', 'skrng', 'maen', 'di', 'kampus', 'aman', 'bro', 'sis', 'slama', 'lw', 'pade', 'sama', 'nga', 'ngas', 'langsung', 'gaass', 'bwahahaha']","['muaantaabb', 'skrng', 'maen', 'kampus', 'aman', 'sis', 'slama', 'lw', 'pade', 'nga', 'ngas', 'langsung', 'gaass', 'bwahahaha']","['muaantaabb', 'skrng', 'maen', 'kampus', 'aman', 'sis', 'slama', 'lw', 'pade', 'nga', 'ngas', 'langsung', 'gaass', 'bwahahaha']",muaantaabb skrng maen kampus aman sis slama lw pade nga ngas langsung gaass bwahahaha
82,ingat mas mentri buat aturan itu harus hati hati karena kita khawatir jk suatu aturan bertentangan dgn aturan allah mk pasti menuai adzab didunia maupun akhirat ,netral,"['inget', 'mas', 'mentri', 'buat', 'aturan', 'itu', 'hrs', 'hati', 'hati', 'krn', 'kita', 'kuatir', 'jk', 'suatu', 'aturan', 'bertentangan', 'dgn', 'aturan', 'allah', 'mk', 'pasti', 'menuai', 'adzab', 'didunia', 'maupun', 'akhirat']","['inget', 'mas', 'mentri', 'aturan', 'hrs', 'hati', 'hati', 'kuatir', 'jk', 'aturan', 'bertentangan', 'aturan', 'allah', 'mk', 'menuai', 'adzab', 'didunia', 'akhirat']","['inget', 'mas', 'tri', 'atur', 'hrs', 'hati', 'hati', 'kuatir', 'jk', 'atur', 'tentang', 'atur', 'allah', 'mk', 'tuai', 'adzab', 'dunia', 'akhirat']",inget mas tri atur hrs hati hati kuatir jk atur tentang atur allah mk tuai adzab dunia akhirat
83,kalau dua pihak setuju giatan esek maka tu bukanlah kekerasan pemaksaan seksual kalau itu ja sih ya betul tapi hanya brenti di situ ja tu ga tolak pzinaan yang dipaksakan maupun perzinaan yang disetujui oleh dua pihak ni yang ga cegah terjadinya zina ni yang ditentang ,netral,"['klw', 'dua', 'fihak', 'setuju', 'giatan', 'esek', 'maka', 'tu', 'bukanlah', 'kekerasan', 'pemaksaan', 'seksual', 'klw', 'itu', 'ja', 'sih', 'ya', 'betul', 'tapi', 'cuma', 'brenti', 'di', 'situ', 'ja', 'tu', 'ga', 'tolak', 'pzinaan', 'yg', 'dipaksakan', 'maupun', 'perzinaan', 'yg', 'disetujui', 'oleh', 'dua', 'fihak', 'ni', 'yg', 'ga', 'cegah', 'terjadinya', 'zinah', 'ni', 'yg', 'ditentang']","['klw', 'fihak', 'setuju', 'giatan', 'esek', 'kekerasan', 'pemaksaan', 'seksual', 'klw', 'brenti', 'situ', 'ga', 'tolak', 'pzinaan', 'dipaksakan', 'perzinaan', 'disetujui', 'fihak', 'ga', 'cegah', 'zinah', 'ditentang']","['klw', 'fihak', 'tuju', 'giat', 'esek', 'keras', 'paksa', 'seksual', 'klw', 'brenti', 'situ', 'ga', 'tolak', 'pzinaan', 'paksa', 'zina', 'tuju', 'fihak', 'ga', 'cegah', 'zinah', 'tentang']",klw fihak tuju giat esek keras paksa seksual klw brenti situ ga tolak pzinaan paksa zina tuju fihak ga cegah zinah tentang
84,dlm tujuan pencegahan dan memberikan definisi yg pasti ttg kekerasan seksual gak ada yg salah di ayat itu tafsir lain gak ada tempatnya dlm permendikbud ini ,netral,"['dlm', 'tujuan', 'pencegahan', 'dn', 'memberikan', 'difinisi', 'yg', 'pasti', 'ttg', 'kekerasan', 'seksual', 'gak', 'ada', 'yg', 'salah', 'di', 'ayat', 'itu', 'tafsir', 'lain', 'gak', 'ada', 'tempatnya', 'dlm', 'permendikbud', 'ini']","['dlm', 'tujuan', 'pencegahan', 'dn', 'difinisi', 'ttg', 'kekerasan', 'seksual', 'gak', 'salah', 'ayat', 'tafsir', 'gak', 'tempatnya', 'dlm', 'permendikbud']","['dlm', 'tuju', 'cegah', 'dn', 'fisi', 'ttg', 'keras', 'seksual', 'gak', 'salah', 'ayat', 'tafsir', 'gak', 'tempat', 'dlm', 'permendikbud']",dlm tuju cegah dn fisi ttg keras seksual gak salah ayat tafsir gak tempat dlm permendikbud
85,terjadi ke ambiguan seks bebas itu suka sama suka loh tidak ada yg menjadi korbannya,netral,"['terjadi', 'ke', 'ambiguan', 'sex', 'bebas', 'itu', 'suka', 'sama', 'suka', 'loh', 'ndak', 'ada', 'yg', 'mnjdi', 'korbannya']","['ambiguan', 'sex', 'bebas', 'suka', 'suka', 'ndak', 'mnjdi', 'korbannya']","['ambigu', 'sex', 'bebas', 'suka', 'suka', 'ndak', 'mnjdi', 'korban']",ambigu sex bebas suka suka ndak mnjdi korban
86,bagusnya di perbaiki jika memang salah,netral,"['bagusnya', 'di', 'perbaiki', 'jika', 'memang', 'salah']","['bagusnya', 'perbaiki', 'salah']","['bagus', 'baik', 'salah']",bagus baik salah
87,doa mu sangat jahat kamu bukan rakyat indonesia ,netral,"[""do'a"", 'mu', 'amat', 'jahat', 'kamu', 'bukan', 'rakyat', 'indonesia']","[""do'a"", 'mu', 'jahat', 'rakyat', 'indonesia']","['do a', 'mu', 'jahat', 'rakyat', 'indonesia']",do a mu jahat rakyat indonesia
88, ummu nayla pasal mana yang membolehkan seks suka sama suka permebdikbud ini mengatur kekerasan seksual tidak melegalkan perzinahan justru melindungi perempuan dari kejahatan seksual dosen guru ustadz senior dll di lingkungan pendidikan pakai logika jangan kebencian membuta mata ,positif,"['ummu', 'nayla', 'pasal', 'mana', 'yg', 'membolehkan', 'sex', 'suka', 'sama', 'suka', 'permebdikbud', 'ini', 'mengatur', 'kekerasan', 'seksual', 'ndak', 'melegalkan', 'perzinahan', 'justeru', 'melindungi', 'perempuan', 'dari', 'kejahatan', 'seksual', 'dosen', 'guru', 'ustadz', 'senior', 'dll', 'di', 'lingkungan', 'pendidikan', 'pake', 'logika', 'jngan', 'kebencian', 'membuta', 'mata']","['ummu', 'nayla', 'pasal', 'membolehkan', 'sex', 'suka', 'suka', 'permebdikbud', 'mengatur', 'kekerasan', 'seksual', 'ndak', 'melegalkan', 'perzinahan', 'justeru', 'melindungi', 'perempuan', 'kejahatan', 'seksual', 'dosen', 'guru', 'ustadz', 'senior', 'dll', 'lingkungan', 'pendidikan', 'pake', 'logika', 'jngan', 'kebencian', 'membuta', 'mata']","['ummu', 'nayla', 'pasal', 'boleh', 'sex', 'suka', 'suka', 'permebdikbud', 'atur', 'keras', 'seksual', 'ndak', 'legal', 'perzinahan', 'justeru', 'lindung', 'perempuan', 'jahat', 'seksual', 'dosen', 'guru', 'ustadz', 'senior', 'dll', 'lingkung', 'didik', 'pake', 'logika', 'jngan', 'benci', 'buta', 'mata']",ummu nayla pasal boleh sex suka suka permebdikbud atur keras seksual ndak legal perzinahan justeru lindung perempuan jahat seksual dosen guru ustadz senior dll lingkung didik pake logika jngan benci buta mata
89, gabriella indah charista siapapun yang mendukung aturan setan itu maka dia juga termasuk di dalam doa umat islam,negatif,"['gabriella', 'indah', 'charista', 'siapapun', 'yg', 'mendukung', 'aturan', 'setan', 'itu', 'maka', 'dia', 'jga', 'termasuk', 'di', 'dalem', ""do'a"", 'umat', 'islam']","['gabriella', 'indah', 'charista', 'mendukung', 'aturan', 'setan', 'jga', 'dalem', ""do'a"", 'umat', 'islam']","['gabriella', 'indah', 'charista', 'dukung', 'atur', 'setan', 'jga', 'dalem', 'do a', 'umat', 'islam']",gabriella indah charista dukung atur setan jga dalem do a umat islam
90, ummu nayla wkwkkw iyaa deh,netral,"['ummu', 'nayla', 'wkwkkw', 'iyaa', 'deh']","['ummu', 'nayla', 'wkwkkw', 'deh']","['ummu', 'nayla', 'wkwkkw', 'deh']",ummu nayla wkwkkw deh
91,no  lg marak bikin kepo knp ditentang bngt coba klo diterapkan siapa aja yg bakal kena tangkap ,netral,"['no', 'lg', 'marak', 'bikin', 'kepo', 'knp', 'ditentang', 'bngt', 'coba', 'klo', 'diterapkan', 'siapa', 'aja', 'yg', 'bakal', 'kena', 'tangkap']","['no', 'lg', 'marak', 'kepo', 'knp', 'ditentang', 'bngt', 'coba', 'diterapkan', 'kena', 'tangkap']","['no', 'lg', 'marak', 'kepo', 'knp', 'tentang', 'bngt', 'coba', 'terap', 'kena', 'tangkap']",no lg marak kepo knp tentang bngt coba terap kena tangkap
92, m indra menrisek kok bikin permen aneh mestinya bikin permen agar pendidikan nasional lebih maju dan cerdas bisa merata ke seluruh wilayah indonesia,negatif,"['m', 'indra', 'menrisek', 'kok', 'bikin', 'permen', 'anehny', 'mestinya', 'bikin', 'permen', 'agar', 'pendidikan', 'nasional', 'lbh', 'maju', 'dn', 'cerdas', 'bsa', 'merata', 'ke', 'seluruh', 'wilayah', 'indonesia']","['m', 'indra', 'menrisek', 'permen', 'anehny', 'mestinya', 'permen', 'pendidikan', 'nasional', 'lbh', 'maju', 'dn', 'cerdas', 'bsa', 'merata', 'wilayah', 'indonesia']","['m', 'indra', 'menrisek', 'permen', 'anehny', 'mesti', 'permen', 'didik', 'nasional', 'lbh', 'maju', 'dn', 'cerdas', 'bsa', 'rata', 'wilayah', 'indonesia']",m indra menrisek permen anehny mesti permen didik nasional lbh maju dn cerdas bsa rata wilayah indonesia
93,tidak dilegalkan tapi permendikbudristek ini memang ranahnya bukan untuk menangani tindakan asusila tapi kekerasan seksual kalau asusila kan ada persetujuan kedua belah pihak dan itu sudah ada peraturan yang lain yang dapat menangani hal ini ,positif,"['ndak', 'dilegalkan', 'tapi', 'permendikbudristek', 'ini', 'memang', 'ranahnya', 'bukan', 'untk', 'menangani', 'tindakan', 'a susila', 'tapi', 'kekerasan', 'seksual', 'klw', 'a susila', 'kan', 'ada', 'persetujuan', 'kedua', 'belah', 'fihak', 'dn', 'itu', 'sdh', 'ada', 'peraturan', 'yg', 'lain', 'yg', 'dpt', 'menangani', 'hal', 'ini']","['ndak', 'dilegalkan', 'permendikbudristek', 'ranahnya', 'untk', 'menangani', 'tindakan', 'a susila', 'kekerasan', 'seksual', 'klw', 'a susila', 'persetujuan', 'belah', 'fihak', 'dn', 'peraturan', 'dpt', 'menangani']","['ndak', 'legal', 'permendikbudristek', 'ranah', 'untk', 'tangan', 'tindak', 'a susila', 'keras', 'seksual', 'klw', 'a susila', 'tuju', 'belah', 'fihak', 'dn', 'atur', 'dpt', 'tangan']",ndak legal permendikbudristek ranah untk tangan tindak a susila keras seksual klw a susila tuju belah fihak dn atur dpt tangan
94, julidz peraturan yg mana bro setahu saya yg zina yg bisa di hukum di indonesia yaitu jika salah satu atau kedua pelakunya terikat perkawinan dengan orang lain gak berlaku kalo kedua duanya single itu pun merupakan delik aduan artinya hanya bisa di proses lebih lanjut jika ada pengaduan suami istri alias pasangan sah salah satu pelaku seperti yg tertera pada pasal  kuhp,netral,"['julidz', 'peraturan', 'yg', 'mana', 'bro', 'setahu', 'aq', 'yg', 'zinah', 'yg', 'bsa', 'di', 'hukum', 'di', 'indonesia', 'yaitu', 'jika', 'salah', 'satu', 'atau', 'kedua', 'pelakunya', 'terikat', 'perkawinan', 'dgn', 'org', 'lain', 'gak', 'berlaku', 'kalo', 'kedua', 'duanya', 'single', 'itu', 'pun', 'merupakan', 'delik', 'aduan', 'artinya', 'cuma', 'bsa', 'di', 'proses', 'lbh', 'lanjut', 'jika', 'ada', 'pengaduan', 'suami', 'isteri', 'alias', 'pasangan', 'syah', 'salah', 'satu', 'pelaku', 'kayak', 'yg', 'tertera', 'pada', 'pasal', 'kuhp']","['julidz', 'peraturan', 'setahu', 'aq', 'zinah', 'bsa', 'hukum', 'indonesia', 'salah', 'pelakunya', 'terikat', 'perkawinan', 'org', 'gak', 'berlaku', 'duanya', 'single', 'delik', 'aduan', 'bsa', 'proses', 'lbh', 'pengaduan', 'suami', 'isteri', 'alias', 'pasangan', 'syah', 'salah', 'pelaku', 'kayak', 'tertera', 'pasal', 'kuhp']","['julidz', 'atur', 'tahu', 'aq', 'zinah', 'bsa', 'hukum', 'indonesia', 'salah', 'laku', 'ikat', 'kawin', 'org', 'gak', 'laku', 'dua', 'single', 'delik', 'adu', 'bsa', 'proses', 'lbh', 'adu', 'suami', 'isteri', 'alias', 'pasang', 'syah', 'salah', 'laku', 'kayak', 'tera', 'pasal', 'kuhp']",julidz atur tahu aq zinah bsa hukum indonesia salah laku ikat kawin org gak laku dua single delik adu bsa proses lbh adu suami isteri alias pasang syah salah laku kayak tera pasal kuhp
95, julidz ada rancangan uu kuhp soal perluasan aturan mengenai zina ini tpi bentuk nya masih ruu setahu saya yaitu kuhp pasal  makanya saya minta temen temen yg sekulib jangan protes soal ruu ini supaya cepat di sahkan nanti kalo ada aturan permendikbud atau uu kek di atas gak ribut ama kaum kons khususnya kaum islamis gak capek ribut mulu,positif,"['julidz', 'ada', 'rancangan', 'uu', 'kuhp', 'soal', 'perluasan', 'aturan', 'mengenai', 'zinah', 'ini', 'tpi', 'bentuk', 'nya', 'masih', 'ruu', 'setahu', 'aq', 'yaitu', 'kuhp', 'pasal', 'makanya', 'aq', 'minta', 'temen', 'temen', 'yg', 'sekulib', 'jngan', 'protes', 'soal', 'ruu', 'ini', 'supaya', 'cpt', 'di', 'sahkan', 'nanti', 'kalo', 'ada', 'aturan', 'permendikbud', 'atau', 'uu', 'kek', 'di', 'atas', 'gak', 'ribut', 'ama', 'kaum', 'kons', 'khususnya', 'kaum', 'islamis', 'gak', 'capek', 'ribut', 'mulu']","['julidz', 'rancangan', 'uu', 'kuhp', 'perluasan', 'aturan', 'zinah', 'tpi', 'bentuk', 'ruu', 'setahu', 'aq', 'kuhp', 'pasal', 'aq', 'temen', 'temen', 'sekulib', 'jngan', 'protes', 'ruu', 'cpt', 'sahkan', 'aturan', 'permendikbud', 'uu', 'gak', 'ribut', 'ama', 'kaum', 'kons', 'kaum', 'islamis', 'gak', 'capek', 'ribut', 'mulu']","['julidz', 'rancang', 'uu', 'kuhp', 'luas', 'atur', 'zinah', 'tpi', 'bentuk', 'ruu', 'tahu', 'aq', 'kuhp', 'pasal', 'aq', 'temen', 'temen', 'sekulib', 'jngan', 'protes', 'ruu', 'cpt', 'sahkan', 'atur', 'permendikbud', 'uu', 'gak', 'ribut', 'ama', 'kaum', 'kons', 'kaum', 'islamis', 'gak', 'capek', 'ribut', 'mulu']",julidz rancang uu kuhp luas atur zinah tpi bentuk ruu tahu aq kuhp pasal aq temen temen sekulib jngan protes ruu cpt sahkan atur permendikbud uu gak ribut ama kaum kons kaum islamis gak capek ribut mulu
96, akhsan andi udah ada bang pasal perzinaan bisa terikat prostitusi bahkan berlapis ke perlindungan anak kalo korbanya masi dibawah umur secara nasional buat yg sama single blm ada tp kalo secara provinsi per kota udah ada masing hukumanya entah denda atau penjara cuma ya bagi gw uu ini bukan buat nanangin tindakan asusila atau zina uu ini buat nangin kekerasan seksual yg dimana korban dalam paksaan makanya banyak yg mikir ini legalin zina padahal konteksnya beda dan menurut gw knp uu zina gabisa buat yg sama single karena di agama lain blm tentu ada larangan setau gw yg ngelarang zina secara keseluruhan cuma ada di peraturan agama islam maksudnya hanya ada ketentuanya di islam tp gatau kalo agama lain ngelarang tp beda konsepnya,positif,"['akhsan', 'andi', 'udah', 'ada', 'bang', 'pasal', 'perzinaan', 'bsa', 'terikat', 'prostitusi', 'bahkan', 'berlapis', 'ke', 'perlindungan', 'anak', 'kalo', 'korbanya', 'masi', 'dibawah', 'umur', 'secara', 'nasional', 'buat', 'yg', 'sama', 'single', 'blm', 'ada', 'tp', 'kalo', 'secara', 'propinsi', 'per', 'kota', 'udah', 'ada', 'masing', 'hukumanya', 'entah', 'denda', 'atau', 'penjara', 'cuma', 'ya', 'bagi', 'gw', 'uu', 'ini', 'bukan', 'buat', 'nanangin', 'tindakan', 'a susila', 'atau', 'zinah', 'uu', 'ini', 'buat', 'nangin', 'kekerasan', 'seksual', 'yg', 'dimana', 'korban', 'dalem', 'paksaan', 'makanya', 'byk', 'yg', 'mikir', 'ini', 'legalin', 'zinah', 'pada hal', 'konteksnya', 'beda', 'dn', 'menurut', 'gw', 'knp', 'uu', 'zinah', 'gabisa', 'buat', 'yg', 'sama', 'single', 'krn', 'di', 'agama', 'lain', 'blm', 'tentu', 'ada', 'larangan', 'setau', 'gw', 'yg', 'ngelarang', 'zinah', 'secara', 'keseluruhan', 'cuma', 'ada', 'di', 'peraturan', 'agama', 'islam', 'maksudnya', 'cuma', 'ada', 'ketentuanya', 'di', 'islam', 'tp', 'gatau', 'kalo', 'agama', 'lain', 'ngelarang', 'tp', 'beda', 'konsepnya']","['akhsan', 'andi', 'udah', 'bang', 'pasal', 'perzinaan', 'bsa', 'terikat', 'prostitusi', 'berlapis', 'perlindungan', 'anak', 'korbanya', 'masi', 'dibawah', 'umur', 'nasional', 'single', 'blm', 'tp', 'propinsi', 'kota', 'udah', 'hukumanya', 'denda', 'penjara', 'gw', 'uu', 'nanangin', 'tindakan', 'a susila', 'zinah', 'uu', 'nangin', 'kekerasan', 'seksual', 'dimana', 'korban', 'dalem', 'paksaan', 'byk', 'mikir', 'legalin', 'zinah', 'pada hal', 'konteksnya', 'beda', 'dn', 'gw', 'knp', 'uu', 'zinah', 'gabisa', 'single', 'agama', 'blm', 'larangan', 'setau', 'gw', 'ngelarang', 'zinah', 'peraturan', 'agama', 'islam', 'maksudnya', 'ketentuanya', 'islam', 'tp', 'gatau', 'agama', 'ngelarang', 'tp', 'beda', 'konsepnya']","['akhsan', 'andi', 'udah', 'bang', 'pasal', 'zina', 'bsa', 'ikat', 'prostitusi', 'lap', 'lindung', 'anak', 'korbanya', 'mas', 'bawah', 'umur', 'nasional', 'single', 'blm', 'tp', 'propinsi', 'kota', 'udah', 'hukumanya', 'denda', 'penjara', 'gw', 'uu', 'nanangin', 'tindak', 'a susila', 'zinah', 'uu', 'nangin', 'keras', 'seksual', 'mana', 'korban', 'dalem', 'paksa', 'byk', 'mikir', 'legalin', 'zinah', 'pada hal', 'konteks', 'beda', 'dn', 'gw', 'knp', 'uu', 'zinah', 'gabisa', 'single', 'agama', 'blm', 'larang', 'tau', 'gw', 'ngelarang', 'zinah', 'atur', 'agama', 'islam', 'maksud', 'ketentuanya', 'islam', 'tp', 'gatau', 'agama', 'ngelarang', 'tp', 'beda', 'konsep']",akhsan andi udah bang pasal zina bsa ikat prostitusi lap lindung anak korbanya mas bawah umur nasional single blm tp propinsi kota udah hukumanya denda penjara gw uu nanangin tindak a susila zinah uu nangin keras seksual mana korban dalem paksa byk mikir legalin zinah pada hal konteks beda dn gw knp uu zinah gabisa single agama blm larang tau gw ngelarang zinah atur agama islam maksud ketentuanya islam tp gatau agama ngelarang tp beda konsep
